-25.0,-25.0,4.584057e-08
-22.5,-25.0,4.54378e-08
-20.0,-25.0,4.525932e-08
-17.5,-25.0,4.542519e-08
-15.0,-25.0,4.578093e-08
-12.5,-25.0,4.610108e-08
-10.0,-25.0,4.635858e-08
-7.5,-25.0,4.663221e-08
-5.0,-25.0,4.688488e-08
-2.5,-25.0,4.718625e-08
-0.0,-25.0,4.743406e-08
2.5,-25.0,4.760965e-08
5.0,-25.0,4.768748e-08
7.5,-25.0,4.768496e-08
10.0,-25.0,4.754914e-08
12.5,-25.0,4.723871e-08
15.0,-25.0,4.694999e-08
17.5,-25.0,4.668597e-08
20.0,-25.0,4.644824e-08
22.5,-25.0,4.623013e-08
25.0,-25.0,4.604254e-08
-25.0,-22.5,4.425475e-08
-22.5,-22.5,4.4285e-08
-20.0,-22.5,4.436956e-08
-17.5,-22.5,4.469171e-08
-15.0,-22.5,4.519547e-08
-12.5,-22.5,4.557573e-08
-10.0,-22.5,4.590799e-08
-7.5,-22.5,4.622945e-08
-5.0,-22.5,4.659598e-08
-2.5,-22.5,4.696557e-08
-0.0,-22.5,4.728003e-08
2.5,-22.5,4.752282e-08
5.0,-22.5,4.76212e-08
7.5,-22.5,4.762497e-08
10.0,-22.5,4.750297e-08
12.5,-22.5,4.724553e-08
15.0,-22.5,4.697085e-08
17.5,-22.5,4.675722e-08
20.0,-22.5,4.657092e-08
22.5,-22.5,4.636859e-08
25.0,-22.5,4.622052e-08
-25.0,-20.0,4.412796e-08
-22.5,-20.0,4.412535e-08
-20.0,-20.0,4.418572e-08
-17.5,-20.0,4.454786e-08
-15.0,-20.0,4.505514e-08
-12.5,-20.0,4.543926e-08
-10.0,-20.0,4.579522e-08
-7.5,-20.0,4.620786e-08
-5.0,-20.0,4.730906e-08
-2.5,-20.0,5.028599e-08
-0.0,-20.0,5.265681e-08
2.5,-20.0,5.308463e-08
5.0,-20.0,5.140857e-08
7.5,-20.0,4.977051e-08
10.0,-20.0,4.815708e-08
12.5,-20.0,4.722698e-08
15.0,-20.0,4.685192e-08
17.5,-20.0,4.659557e-08
20.0,-20.0,4.637163e-08
22.5,-20.0,4.617139e-08
